Ensembl Transcript ID	Associated Gene Name
ENST00000442940	PNPLA4
ENST00000537427	PNPLA4
ENST00000444736	PNPLA4
ENST00000251166	CORO7
ENST00000537233	CORO7
ENST00000574025	CORO7
ENST00000570779	CORO7
ENST00000572549	CORO7
ENST00000572044	CORO7
ENST00000571059	CORO7
ENST00000571052	CORO7
ENST00000575038	CORO7
ENST00000570645	CORO7
ENST00000575850	CORO7
ENST00000572898	CORO7
ENST00000576051	CORO7
ENST00000573165	CORO7
ENST00000506763	HAUS3
ENST00000243706	HAUS3
ENST00000443786	HAUS3
ENST00000514395	HAUS3
ENST00000502440	HAUS3
ENST00000372262	CDH22
ENST00000537909	CDH22
ENST00000373624	DENND1A
ENST00000373620	DENND1A
ENST00000373618	DENND1A
ENST00000394219	DENND1A
ENST00000394215	DENND1A
ENST00000257963	ACVR1B
ENST00000541224	ACVR1B
ENST00000426655	ACVR1B
ENST00000536420	ACVR1B
ENST00000415850	ACVR1B
ENST00000542485	ACVR1B
ENST00000586098	GLYAT
ENST00000344743	GLYAT
ENST00000529732	GLYAT
ENST00000278400	GLYAT
ENST00000611865	GLYAT
ENST00000215743	MMP11
ENST00000313663	C2CD3
ENST00000414160	C2CD3
ENST00000538361	C2CD3
ENST00000539061	C2CD3
ENST00000535954	C2CD3
ENST00000334126	C2CD3
ENST00000261413	MRPS27
ENST00000457646	MRPS27
ENST00000513900	MRPS27
ENST00000508863	MRPS27
ENST00000515404	MRPS27
ENST00000522095	MRPS27
ENST00000306318	GBX2
ENST00000551105	GBX2
ENST00000376406	MDC1
ENST00000417033	MDC1
ENST00000416571	MDC1
ENST00000425072	MDC1
ENST00000422266	MDC1
ENST00000613547	MDC1
ENST00000399583	RADIL
ENST00000457174	RADIL
ENST00000339282	ZNF564
ENST00000596193	ZNF564
ENST00000416136	ZNF564
ENST00000372546	DOLPP1
ENST00000406974	DOLPP1
ENST00000355396	SUSD1
ENST00000374270	SUSD1
ENST00000374264	SUSD1
ENST00000415074	SUSD1
ENST00000374263	SUSD1
ENST00000610437	KIR3DL3
ENST00000620851	KIR3DL3
ENST00000310398	AGR3
ENST00000402239	AGR3
ENST00000414935	AGR3
ENST00000338482	CHST4
ENST00000539698	CHST4
ENST00000525452	TSPAN19
ENST00000532498	TSPAN19
ENST00000547836	TSPAN19
ENST00000289166	FAM46B
ENST00000301761	SDHAF2
ENST00000542074	SDHAF2
ENST00000534878	SDHAF2
ENST00000537782	SDHAF2
ENST00000543265	SDHAF2
ENST00000254037	ZCCHC9
ENST00000407610	ZCCHC9
ENST00000380199	ZCCHC9
ENST00000438268	ZCCHC9
ENST00000317977	SLC5A10
ENST00000395647	SLC5A10
ENST00000395643	SLC5A10
ENST00000395645	SLC5A10
ENST00000417251	SLC5A10
ENST00000377748	PLEKHG5
ENST00000377725	PLEKHG5
ENST00000377728	PLEKHG5
ENST00000377732	PLEKHG5
ENST00000400915	PLEKHG5
ENST00000377740	PLEKHG5
ENST00000400913	PLEKHG5
ENST00000535355	PLEKHG5
ENST00000340850	PLEKHG5
ENST00000537245	PLEKHG5
ENST00000456829	VWA5A
ENST00000361352	VWA5A
ENST00000449321	VWA5A
ENST00000392744	VWA5A
ENST00000392748	VWA5A
ENST00000221421	LHB
ENST00000391869	LHB
ENST00000545145	RBM19
ENST00000392561	RBM19
ENST00000261741	RBM19
ENST00000448203	KLHL10
ENST00000293303	KLHL10
ENST00000438813	KLHL10
ENST00000439363	EIF2B3
ENST00000360403	EIF2B3
ENST00000372183	EIF2B3
ENST00000620860	EIF2B3
ENST00000472091	ERVFRD-1
ENST00000542862	ERVFRD-1
ENST00000404459	LIPN
ENST00000360770	KRTAP12-2
ENST00000307832	OR2Y1
ENST00000306422	OTP
ENST00000290354	CBR3
ENST00000279791	OR5M9
ENST00000399899	CLDN8
ENST00000302005	HSPB3
ENST00000396925	CLDN6
ENST00000572154	CLDN6
ENST00000328796	CLDN6
ENST00000530758	BRK1
ENST00000379520	YPEL5
ENST00000379519	YPEL5
ENST00000261353	YPEL5
ENST00000402003	YPEL5
ENST00000402708	YPEL5
ENST00000434739	GOLGA6D
ENST00000618219	GOLGA6D
ENST00000503569	WFS1
ENST00000226760	WFS1
ENST00000506362	WFS1
ENST00000293371	DCD
ENST00000456047	DCD
ENST00000454286	HLA-DOB
ENST00000413252	HLA-DOB
ENST00000327606	MC2R
ENST00000399821	MC2R
ENST00000585101	ATPAF2
ENST00000474627	ATPAF2
ENST00000581698	ATPAF2
ENST00000444058	ATPAF2
ENST00000375911	C6orf47
ENST00000222990	SNX8
ENST00000435060	SNX8
ENST00000457286	SNX8
ENST00000435336	SNX8
ENST00000447136	SNX8
ENST00000419693	SNX8
ENST00000307145	KLF13
ENST00000560473	KLF13
ENST00000558844	KLF13
ENST00000618680	KLF13
ENST00000372101	KCNE5
ENST00000182527	TRAM2
ENST00000257013	FAM127A
ENST00000360605	URI1
ENST00000570564	URI1
ENST00000574233	URI1
ENST00000585655	URI1
ENST00000392271	URI1
ENST00000576442	URI1
ENST00000575242	URI1
ENST00000573052	URI1
ENST00000369889	WBP1L
ENST00000448841	WBP1L
ENST00000258415	CYP27A1
ENST00000411688	CYP27A1
ENST00000422433	HSD17B8
ENST00000476620	EPDR1
ENST00000199448	EPDR1
ENST00000423717	EPDR1
ENST00000425345	EPDR1
ENST00000299092	GPR176
ENST00000561100	GPR176
ENST00000543580	GPR176
ENST00000589935	WDR7
ENST00000357574	WDR7
ENST00000254442	WDR7
ENST00000593058	WDR7
ENST00000585669	WDR7
ENST00000615645	WDR7
ENST00000554546	NUMB
ENST00000356296	NUMB
ENST00000557597	NUMB
ENST00000555238	NUMB
ENST00000556772	NUMB
ENST00000555394	NUMB
ENST00000559312	NUMB
ENST00000560335	NUMB
ENST00000555738	NUMB
ENST00000554521	NUMB
ENST00000555859	NUMB
ENST00000555307	NUMB
ENST00000554394	NUMB
ENST00000555987	NUMB
ENST00000554818	NUMB
ENST00000359560	NUMB
ENST00000535282	NUMB
ENST00000355058	NUMB
ENST00000544991	NUMB
ENST00000395693	SCO2
ENST00000252785	SCO2
ENST00000439934	SCO2
ENST00000423348	SCO2
ENST00000543927	SCO2
ENST00000535425	SCO2
ENST00000338369	FIBP
ENST00000357519	FIBP
ENST00000533045	FIBP
ENST00000267750	EMC4
ENST00000249209	EMC4
ENST00000561372	EMC4
ENST00000559078	EMC4
ENST00000557879	EMC4
ENST00000559421	EMC4
ENST00000560947	EMC4
ENST00000577034	ASPA
ENST00000456349	ASPA
ENST00000263080	ASPA
ENST00000434178	MGLL
ENST00000496306	MGLL
ENST00000487473	MGLL
ENST00000398101	MGLL
ENST00000484451	MGLL
ENST00000493611	MGLL
ENST00000494830	MGLL
ENST00000265052	MGLL
ENST00000398104	MGLL
ENST00000453507	MGLL
ENST00000342740	LRRC16B
ENST00000319273	TAC1
ENST00000350485	TAC1
ENST00000346867	TAC1
ENST00000359156	CD163
ENST00000542280	CD163
ENST00000537626	CD163
ENST00000541972	CD163
ENST00000396620	CD163
ENST00000432237	CD163
ENST00000382160	KRTAP5-6
ENST00000327470	FANCF
ENST00000440907	AIF1
ENST00000412407	AIF1
ENST00000424944	AIF1
ENST00000583169	NETO1
ENST00000582281	NETO1
ENST00000327305	NETO1
ENST00000397929	NETO1
ENST00000579169	NETO1
ENST00000393704	MFAP3L
ENST00000361618	MFAP3L
ENST00000512698	MFAP3L
ENST00000502832	MFAP3L
ENST00000507601	MFAP3L
ENST00000393702	MFAP3L
ENST00000506110	MFAP3L
ENST00000504999	MFAP3L
ENST00000506764	MFAP3L
ENST00000510306	MFAP3L
ENST00000372890	TRUB2
ENST00000292841	ZNF585A
ENST00000392157	ZNF585A
ENST00000588354	ZNF585A
ENST00000356958	ZNF585A
ENST00000504926	ZNF608
ENST00000306315	ZNF608
ENST00000509799	ZNF608
ENST00000513986	ZNF608
ENST00000613878	ZNF608
ENST00000546961	SCN8A
ENST00000354534	SCN8A
ENST00000599343	SCN8A
ENST00000627620	SCN8A
ENST00000355133	SCN8A
ENST00000551216	SCN8A
ENST00000545061	SCN8A
ENST00000611004	RAB11FIP3
ENST00000633920	RAB11FIP3
ENST00000631977	RAB11FIP3
ENST00000632539	RAB11FIP3
ENST00000633334	RAB11FIP3
ENST00000610934	RAB11FIP3
ENST00000349048	PFKL
ENST00000628044	PFKL
ENST00000270747	ARHGEF19
ENST00000449495	ARHGEF19
ENST00000441785	ARHGEF19
ENST00000622269	RP11-697E2.12
ENST00000246635	KRT13
ENST00000336861	KRT13
ENST00000587544	KRT13
ENST00000590425	KRT13
ENST00000587435	KRT13
ENST00000395102	MEPE
ENST00000497649	MEPE
ENST00000511670	MEPE
ENST00000361056	MEPE
ENST00000560249	MEPE
ENST00000540395	MEPE
ENST00000424957	MEPE
ENST00000539143	M6PR
ENST00000000412	M6PR
ENST00000544193	M6PR
ENST00000543704	M6PR
ENST00000537621	M6PR
ENST00000544245	M6PR
ENST00000543845	M6PR
ENST00000543159	M6PR
ENST00000536844	M6PR
ENST00000444610	DHRS12
ENST00000218981	DHRS12
ENST00000280056	DHRS12
ENST00000461948	DHRS12
ENST00000445148	GAGE12G
ENST00000592501	GZMM
ENST00000264553	GZMM
ENST00000555159	HSD17B6
ENST00000555805	HSD17B6
ENST00000554643	HSD17B6
ENST00000556650	HSD17B6
ENST00000554150	HSD17B6
ENST00000554155	HSD17B6
ENST00000322165	HSD17B6
ENST00000373206	AGO1
ENST00000373204	AGO1
ENST00000378198	TDP2
ENST00000341060	TDP2
ENST00000294638	LHX8
ENST00000356261	LHX8
ENST00000239367	LRP11
ENST00000367368	LRP11
ENST00000281924	TMEM163
ENST00000611444	HIST1H4G
ENST00000338616	OR13H1
ENST00000630666	FAM20C
ENST00000382872	NLGN4Y
ENST00000355905	NLGN4Y
ENST00000382868	NLGN4Y
ENST00000339174	NLGN4Y
ENST00000413217	NLGN4Y
ENST00000297967	NLGN4Y
ENST00000391620	KRTAP10-3
ENST00000374866	COL5A2
ENST00000618828	COL5A2
ENST00000262187	RHEB
ENST00000472642	RHEB
ENST00000496004	RHEB
ENST00000470370	RHEB
ENST00000369500	MAB21L3
ENST00000372582	IL1RAPL2
ENST00000344799	IL1RAPL2
ENST00000220244	CEMIP
ENST00000394685	CEMIP
ENST00000356249	CEMIP
ENST00000560027	CEMIP
ENST00000611615	CEMIP
ENST00000353258	GDE1
ENST00000569899	GDE1
ENST00000569773	GDE1
ENST00000439457	GABBR1
ENST00000452300	GABBR1
ENST00000419674	GABBR1
ENST00000449163	GABBR1
ENST00000547410	GABBR1
ENST00000546913	GABBR1
ENST00000574641	OCLM
ENST00000367097	TULP4
ENST00000367094	TULP4
ENST00000326695	RIT2
ENST00000589109	RIT2
ENST00000590910	RIT2
ENST00000369738	PIFO
ENST00000369737	PIFO
ENST00000455753	LY6G5C
ENST00000435280	LY6G5C
ENST00000328795	OR4N4
ENST00000368985	CTSS
ENST00000448301	CTSS
ENST00000393033	GIPC1
ENST00000345425	GIPC1
ENST00000589631	GIPC1
ENST00000586027	GIPC1
ENST00000591349	GIPC1
ENST00000587210	GIPC1
ENST00000587969	GIPC1
ENST00000587934	GIPC1
ENST00000591245	GIPC1
ENST00000393028	GIPC1
ENST00000416336	IER3
ENST00000439190	IER3
ENST00000613981	ABR
ENST00000620170	ABR
ENST00000627848	ABR
ENST00000625562	ABR
ENST00000631260	ABR
ENST00000631205	ABR
ENST00000625740	ABR
ENST00000611009	ABR
ENST00000627424	ABR
ENST00000628370	ABR
ENST00000629473	ABR
ENST00000630420	ABR
ENST00000625685	ABR
ENST00000630524	ABR
ENST00000308860	ADCK5
ENST00000223459	ZNF688
ENST00000563276	ZNF688
ENST00000566632	ZNF688
ENST00000567855	ZNF688
ENST00000563707	ZNF688
ENST00000372894	PKIG
ENST00000372892	PKIG
ENST00000372891	PKIG
ENST00000372889	PKIG
ENST00000372887	PKIG
ENST00000372886	PKIG
ENST00000349959	PKIG
ENST00000261475	PPP2R3C
ENST00000555219	PPP2R3C
ENST00000555614	PPP2R3C
ENST00000554361	PPP2R3C
ENST00000555644	PPP2R3C
ENST00000557278	PPP2R3C
ENST00000370375	C1orf146
ENST00000370373	C1orf146
ENST00000372348	ABL1
ENST00000393293	ABL1
ENST00000318560	ABL1
ENST00000378538	SPI1
ENST00000227163	SPI1
ENST00000533030	SPI1
ENST00000533968	SPI1
ENST00000374155	RUFY4
ENST00000344321	RUFY4
ENST00000393980	FABP6
ENST00000402432	FABP6
ENST00000583104	C17orf75
ENST00000577809	C17orf75
ENST00000582961	C17orf75
ENST00000580558	C17orf75
ENST00000583774	C17orf75
ENST00000581747	C17orf75
ENST00000583334	C17orf75
ENST00000225805	C17orf75
ENST00000379044	ARX
ENST00000277141	ZCCHC6
ENST00000375960	ZCCHC6
ENST00000375957	ZCCHC6
ENST00000375963	ZCCHC6
ENST00000375948	ZCCHC6
ENST00000375947	ZCCHC6
ENST00000352371	APOL4
ENST00000616056	APOL4
ENST00000332987	APOL4
ENST00000457630	APOL4
ENST00000419360	APOL4
ENST00000397275	APOL4
ENST00000436763	APOL4
ENST00000328429	APOL4
ENST00000288167	IL17RB
ENST00000494338	IL17RB
ENST00000601956	STAP2
ENST00000598443	STAP2
ENST00000600324	STAP2
ENST00000594605	STAP2
ENST00000601482	STAP2
ENST00000480687	GMPPB
ENST00000308375	GMPPB
ENST00000308388	GMPPB
ENST00000397907	KRTAP12-3
ENST00000619249	KRTAP12-3
ENST00000274093	GLRA3
ENST00000340217	GLRA3
ENST00000383547	UBD
ENST00000333703	PCDH11Y
ENST00000622698	PCDH11Y
ENST00000621505	PCDH11Y
ENST00000215473	PCDH11Y
ENST00000362095	PCDH11Y
ENST00000400457	PCDH11Y
ENST00000377028	DCT
ENST00000446125	DCT
ENST00000450434	TRIM73
ENST00000430211	TRIM73
ENST00000437796	TRIM73
ENST00000323819	TRIM73
ENST00000447409	TRIM73
ENST00000375544	ASPN
ENST00000375543	ASPN
ENST00000319888	METTL4
ENST00000576251	METTL4
ENST00000574538	METTL4
ENST00000577166	METTL4
ENST00000609769	METTL4
ENST00000574676	METTL4
ENST00000523047	SMIM23
ENST00000330910	SMIM23
ENST00000412956	OR2H1
ENST00000443407	OR2H1
ENST00000421808	OR2H1
ENST00000431658	OR2H1
ENST00000258648	MED4
ENST00000378586	MED4
ENST00000417167	MED4
ENST00000446825	HS1BP3
ENST00000415264	HS1BP3
ENST00000304031	HS1BP3
ENST00000458740	HS1BP3
ENST00000445102	HS1BP3
ENST00000402541	HS1BP3
ENST00000406618	HS1BP3
ENST00000631166	HS1BP3
ENST00000530311	TRIM49D1
ENST00000420869	TRIM49D1
ENST00000605881	TRIM49D1
ENST00000596209	ZNF99
ENST00000397104	ZNF99
ENST00000361470	MAGEE1
ENST00000513874	IGSF22
ENST00000376753	FBXO6
ENST00000449067	FBXO6
ENST00000526812	OR5M10
ENST00000358047	FAM47C
ENST00000255008	SSTR4
ENST00000264819	MIER2
ENST00000619835	MIER2
ENST00000341509	LCTL
ENST00000537670	LCTL
ENST00000368869	ACADSB
ENST00000358776	ACADSB
ENST00000244926	SCGB1D2
ENST00000222032	CNFN
ENST00000597255	CNFN
ENST00000587515	PPP1R14A
ENST00000591291	PPP1R14A
ENST00000347262	PPP1R14A
ENST00000301242	PPP1R14A
ENST00000591585	PPP1R14A
ENST00000471714	ABI3BP
ENST00000284322	ABI3BP
ENST00000495591	ABI3BP
ENST00000486770	ABI3BP
ENST00000497395	ABI3BP
ENST00000471901	ABI3BP
ENST00000527943	ABI3BP
ENST00000482765	ABI3BP
ENST00000478235	ABI3BP
ENST00000466947	ABI3BP
ENST00000533795	ABI3BP
ENST00000528305	ABI3BP
ENST00000495063	ABI3BP
ENST00000528490	ABI3BP
ENST00000534413	ABI3BP
ENST00000534256	ABI3BP
ENST00000533855	ABI3BP
ENST00000459682	ABI3BP
ENST00000483129	ABI3BP
ENST00000527258	ABI3BP
ENST00000530539	ABI3BP
ENST00000579016	ENGASE
ENST00000311595	ENGASE
ENST00000429387	SIRPD
ENST00000381621	SIRPD
ENST00000381623	SIRPD
ENST00000305386	MGAT2
ENST00000627282	RQCD1
ENST00000273064	RQCD1
ENST00000295701	RQCD1
ENST00000418808	RQCD1
ENST00000542068	RQCD1
ENST00000343216	RTP5
ENST00000395436	SUMF2
ENST00000434526	SUMF2
ENST00000395435	SUMF2
ENST00000413952	SUMF2
ENST00000342190	SUMF2
ENST00000437307	SUMF2
ENST00000413756	SUMF2
ENST00000451338	SUMF2
ENST00000275607	SUMF2
ENST00000352940	DDX47
ENST00000358007	DDX47
ENST00000544400	DDX47
ENST00000283206	TMEM87B
ENST00000452614	TMEM87B
ENST00000264233	POLQ
ENST00000621776	POLQ
ENST00000375111	PLA2G2A
ENST00000400520	PLA2G2A
ENST00000355790	LRRC20
ENST00000373224	LRRC20
ENST00000358141	LRRC20
ENST00000357631	LRRC20
ENST00000446961	LRRC20
ENST00000395011	LRRC20
ENST00000395010	LRRC20
ENST00000540988	CLECL1
ENST00000542530	CLECL1
ENST00000327839	CLECL1
ENST00000621400	CLECL1
ENST00000356770	PBRM1
ENST00000394830	PBRM1
ENST00000296302	PBRM1
ENST00000337303	PBRM1
ENST00000409057	PBRM1
ENST00000410007	PBRM1
ENST00000409114	PBRM1
ENST00000409767	PBRM1
ENST00000423351	PBRM1
ENST00000446103	PBRM1
ENST00000431678	PBRM1
ENST00000420148	PBRM1
ENST00000449505	PBRM1
ENST00000450271	PBRM1
ENST00000439181	PBRM1
ENST00000458294	PBRM1
ENST00000424867	PBRM1
ENST00000287387	WDYHV1
ENST00000523984	WDYHV1
ENST00000522194	WDYHV1
ENST00000523356	WDYHV1
ENST00000518125	WDYHV1
ENST00000613536	LILRA1
ENST00000618884	LILRA1
ENST00000631007	LILRA1
ENST00000419261	GPANK1
ENST00000430994	GPANK1
ENST00000419139	GPANK1
ENST00000423886	GPANK1
ENST00000426206	GPANK1
ENST00000446315	GPANK1
ENST00000420352	GPANK1
ENST00000458699	GPANK1
ENST00000453239	GPANK1
ENST00000443202	GPANK1
ENST00000261921	LOXL1
ENST00000283441	ZDHHC11
ENST00000511193	ZDHHC11
ENST00000511539	ZDHHC11
ENST00000424784	ZDHHC11
ENST00000355819	CLEC9A
ENST00000356577	SON
ENST00000381692	SON
ENST00000300278	SON
ENST00000381679	SON
ENST00000436227	SON
ENST00000421541	SON
ENST00000468450	ZNF813
ENST00000396403	ZNF813
ENST00000490956	ZNF813
ENST00000358527	EXO5
ENST00000372703	EXO5
ENST00000420209	EXO5
ENST00000296380	EXO5
ENST00000432259	EXO5
ENST00000418186	EXO5
ENST00000415550	EXO5
ENST00000443729	EXO5
ENST00000419161	EXO5
ENST00000577953	PRR29
ENST00000582540	PRR29
ENST00000579184	PRR29
ENST00000425164	PRR29
ENST00000412177	PRR29
ENST00000583891	PRR29
ENST00000580752	PRR29
ENST00000618352	LA16c-306E5.2
ENST00000528616	OR5M11
ENST00000306051	PTGDR
ENST00000553372	PTGDR
ENST00000361915	AGL
ENST00000370165	AGL
ENST00000370163	AGL
ENST00000294724	AGL
ENST00000361302	AGL
ENST00000361522	AGL
ENST00000370161	AGL
ENST00000438928	MICA
ENST00000415525	MICA
ENST00000414473	MICA
ENST00000423443	MICA
ENST00000616968	MICA
ENST00000546529	MICA
ENST00000393810	SLC35B2
ENST00000393812	SLC35B2
ENST00000538577	SLC35B2
ENST00000537814	SLC35B2
ENST00000615337	SLC35B2
ENST00000619636	SLC35B2
ENST00000379942	PHKA2
ENST00000323482	ACSS1
ENST00000376726	ACSS1
ENST00000432802	ACSS1
ENST00000537502	ACSS1
ENST00000262101	MSR1
ENST00000445506	MSR1
ENST00000355282	MSR1
ENST00000522672	MSR1
ENST00000381998	MSR1
ENST00000518960	MSR1
ENST00000518026	MSR1
ENST00000350896	MSR1
ENST00000266674	LGR5
ENST00000536515	LGR5
ENST00000540815	LGR5
ENST00000356493	STOML2
ENST00000452248	STOML2
ENST00000619795	STOML2
ENST00000372126	C10orf99
ENST00000340398	H3F3C
ENST00000277526	LCN9
ENST00000619315	LCN9
ENST00000358387	TXNDC15
ENST00000506916	TXNDC15
ENST00000508810	TXNDC15
ENST00000508779	TXNDC15
ENST00000509954	TXNDC15
ENST00000617285	HYOU1
ENST00000612687	HYOU1
ENST00000621959	HYOU1
ENST00000530473	HYOU1
ENST00000534233	HYOU1
ENST00000526656	HYOU1
ENST00000532421	HYOU1
ENST00000527038	HYOU1
ENST00000530467	HYOU1
ENST00000610597	HYOU1
ENST00000532519	HYOU1
ENST00000614711	HYOU1
ENST00000614668	HYOU1
ENST00000249389	OPN1SW
ENST00000351050	GNAT2
ENST00000622865	GNAT2
ENST00000612826	CARS
ENST00000633248	CARS
ENST00000632612	CARS
ENST00000633563	CARS
ENST00000342927	OR2T2
ENST00000326581	C4orf17
ENST00000514652	C4orf17
ENST00000376663	BMI1
ENST00000442508	BMI1
ENST00000416820	BMI1
ENST00000443519	BMI1
ENST00000374974	PAGE2B
ENST00000374971	PAGE2B
ENST00000570828	CTDNEP1
ENST00000574322	CTDNEP1
ENST00000573600	CTDNEP1
ENST00000318988	CTDNEP1
ENST00000572043	CTDNEP1
ENST00000576613	CTDNEP1
ENST00000575783	CTDNEP1
ENST00000571409	CTDNEP1
ENST00000398682	TP53TG3
ENST00000569420	TP53TG3
ENST00000424440	SPATA3
ENST00000452881	SPATA3
ENST00000433428	SPATA3
ENST00000455816	SPATA3
ENST00000440792	SPATA3
ENST00000423134	SPATA3
ENST00000495639	SPATA3
ENST00000612823	SPATA3
ENST00000610426	NSA2
ENST00000515524	NSA2
ENST00000296802	NSA2
ENST00000565698	XPO6
ENST00000568065	XPO6
ENST00000304658	XPO6
ENST00000569315	XPO6
ENST00000573275	XPO6
ENST00000574435	XPO6
ENST00000570033	XPO6
ENST00000569951	XPO6
ENST00000566073	XPO6
ENST00000375862	HCK
ENST00000629881	HCK
ENST00000520553	HCK
ENST00000518730	HCK
ENST00000375852	HCK
ENST00000538448	HCK
ENST00000534862	HCK
ENST00000339861	SEMA4D
ENST00000420101	SEMA4D
ENST00000455551	SEMA4D
ENST00000450295	SEMA4D
ENST00000438547	SEMA4D
ENST00000422704	SEMA4D
ENST00000420681	SEMA4D
ENST00000433650	SEMA4D
ENST00000540475	SEMA4D
ENST00000418828	SEMA4D
ENST00000420670	SEMA4D
ENST00000356444	SEMA4D
ENST00000420987	SEMA4D
ENST00000619929	PLCD3
ENST00000539433	PLCD3
ENST00000590644	PLCD3
ENST00000538093	PLCD3
ENST00000261427	UBE2K
ENST00000510934	UBE2K
ENST00000503368	UBE2K
ENST00000445950	UBE2K
ENST00000219302	NME3
ENST00000564628	NME3
ENST00000563498	NME3
ENST00000373765	MATN1
ENST00000532917	CD3G
ENST00000392883	CD3G
ENST00000308742	ALG10B
ENST00000551464	ALG10B
ENST00000497123	LY6G6C
ENST00000434915	LY6G6C
ENST00000229328	PRKAB1
ENST00000541640	PRKAB1
ENST00000540121	PRKAB1
ENST00000545223	PRKAB1
ENST00000630317	PRKAB1
ENST00000318881	SYT9
ENST00000222005	CDC37
ENST00000589625	CDC37
ENST00000589331	CDC37
ENST00000589629	CDC37
ENST00000593124	CDC37
ENST00000445928	BTNL2
ENST00000425482	BTNL2
ENST00000550327	BTNL2
ENST00000549560	BTNL2
ENST00000267622	TRIP11
ENST00000554357	TRIP11
ENST00000555516	TRIP11
ENST00000421699	GOLGA2
ENST00000609374	GOLGA2
ENST00000450617	GOLGA2
ENST00000458730	GOLGA2
ENST00000490628	GOLGA2
ENST00000611957	GOLGA2
ENST00000610329	GOLGA2
ENST00000415149	BBX
ENST00000402543	BBX
ENST00000325805	BBX
ENST00000427402	BBX
ENST00000416476	BBX
ENST00000454540	BBX
ENST00000431630	BBX
ENST00000449335	BBX
ENST00000456817	BBX
ENST00000458458	BBX
ENST00000456419	BBX
ENST00000402163	BBX
ENST00000406780	BBX
ENST00000413213	BBX
ENST00000449271	BBX
ENST00000425868	BBX
ENST00000449213	BBX
ENST00000457496	BBX
ENST00000429270	BBX
ENST00000443253	BBX
ENST00000458347	BBX
ENST00000370857	MBNL3
ENST00000370853	MBNL3
ENST00000370849	MBNL3
ENST00000370839	MBNL3
ENST00000370844	MBNL3
ENST00000442191	MBNL3
ENST00000436215	MBNL3
ENST00000421707	MBNL3
ENST00000394311	MBNL3
ENST00000538204	MBNL3
ENST00000423338	ATAT1
ENST00000445486	ATAT1
ENST00000424121	ATAT1
ENST00000457161	ATAT1
ENST00000450003	ATAT1
ENST00000425448	ATAT1
ENST00000360473	KCNRG
ENST00000312942	KCNRG
ENST00000400585	CECR2
ENST00000612582	CECR2
ENST00000342247	CECR2
ENST00000262608	CECR2
ENST00000561442	USP3
ENST00000560070	USP3
ENST00000380324	USP3
ENST00000559771	USP3
ENST00000559276	USP3
ENST00000558285	USP3
ENST00000559711	USP3
ENST00000540797	USP3
ENST00000268049	USP3
ENST00000423591	FAM120AOS
ENST00000375412	FAM120AOS
ENST00000428378	FAM120AOS
ENST00000335512	PDE9A
ENST00000291539	PDE9A
ENST00000380328	PDE9A
ENST00000398232	PDE9A
ENST00000398234	PDE9A
ENST00000398236	PDE9A
ENST00000328862	PDE9A
ENST00000335440	PDE9A
ENST00000398225	PDE9A
ENST00000398229	PDE9A
ENST00000398227	PDE9A
ENST00000349112	PDE9A
ENST00000398224	PDE9A
ENST00000249601	ARHGAP22
ENST00000477708	ARHGAP22
ENST00000374170	ARHGAP22
ENST00000374172	ARHGAP22
ENST00000417247	ARHGAP22
ENST00000435790	ARHGAP22
ENST00000417912	ARHGAP22
ENST00000259089	BLK
ENST00000529894	BLK
ENST00000424447	SLC25A14
ENST00000218197	SLC25A14
ENST00000361980	SLC25A14
ENST00000339231	SLC25A14
ENST00000612248	SLC25A14
ENST00000543953	SLC25A14
ENST00000545805	SLC25A14
ENST00000177742	MRPS34
ENST00000397375	MRPS34
ENST00000613089	MRPS34
ENST00000321945	FAM175A
ENST00000506553	FAM175A
ENST00000611288	FAM175A
ENST00000505489	FAM175A
ENST00000503217	FAM175A
ENST00000515303	FAM175A
ENST00000421634	OR11A1
ENST00000428144	OR11A1
ENST00000552225	OR11A1
ENST00000415061	RDH13
ENST00000396247	RDH13
ENST00000586945	RDH13
ENST00000587026	RDH13
ENST00000610356	RDH13
ENST00000409402	SPIRE1
ENST00000410092	SPIRE1
ENST00000309836	SPIRE1
ENST00000453447	SPIRE1
ENST00000449797	SPIRE1
ENST00000497844	SPIRE1
ENST00000462226	SPIRE1
ENST00000626255	SPIRE1
ENST00000397677	CHMP7
ENST00000519984	CHMP7
ENST00000313219	CHMP7
ENST00000414415	OR12D2
ENST00000614006	PROP1
ENST00000579512	HIST2H4B
ENST00000457215	ITM2C
ENST00000541852	ITM2C
ENST00000326427	ITM2C
ENST00000335005	ITM2C
ENST00000326407	ITM2C
ENST00000543957	ITM2C
ENST00000409704	ITM2C
ENST00000418408	ITM2C
ENST00000620962	ITM2C
ENST00000301764	DDB1
ENST00000543658	DDB1
ENST00000539426	DDB1
ENST00000535283	DDB1
ENST00000542337	DDB1
ENST00000543627	DDB1
ENST00000511689	H2AFY
ENST00000304332	H2AFY
ENST00000312469	H2AFY
ENST00000423969	H2AFY
ENST00000510038	H2AFY
ENST00000587625	PIN1
ENST00000247970	PIN1
ENST00000588695	PIN1
ENST00000300571	GPRC5B
ENST00000535671	GPRC5B
ENST00000569479	GPRC5B
ENST00000569847	GPRC5B
ENST00000566822	GPRC5B
ENST00000562469	GPRC5B
ENST00000568214	GPRC5B
ENST00000570142	GPRC5B
ENST00000564449	GPRC5B
ENST00000555699	LGMN
ENST00000334869	LGMN
ENST00000555169	LGMN
ENST00000557434	LGMN
